user_id,RFM Score,Segment
1570,112,Lost customers
1571,232,Hibernating customers
1573,533,Potential Loyalist
1574,545,Champions
1575,114,Cannot Lose Them
1576,345,Loyal
1578,245,At Risk
1579,433,Potential Loyalist
1580,333,Potential Loyalist
1581,111,Lost customers
1582,112,Lost customers
1584,534,Need Attention
1585,433,Potential Loyalist
1587,543,Loyal
1588,544,Champions
1589,313,Promising
1590,542,Potential Loyalist
1591,114,Cannot Lose Them
1593,341,Potential Loyalist
1594,333,Potential Loyalist
1595,212,Hibernating customers
1596,133,At Risk
1597,215,Cannot Lose Them
1598,111,Lost customers
1602,444,Loyal
1604,231,About To Sleep
1604,231,Hibernating customers
1606,551,Potential Loyalist
1607,534,Need Attention
1608,413,Promising
1609,555,Champions
1610,241,About To Sleep
1610,241,Hibernating customers
1611,133,At Risk
1612,134,At Risk
1614,345,Loyal
1615,131,Lost customers
1616,412,New Customers
1617,313,Promising
1618,231,About To Sleep
1618,231,Hibernating customers
1619,441,Potential Loyalist
1620,345,Loyal
1623,211,Hibernating customers
1624,413,Promising
1625,235,At Risk
1626,543,Loyal
1627,442,Potential Loyalist
1628,111,Lost customers
1629,315,Promising
1630,134,At Risk
1631,111,Lost customers
1632,412,New Customers
1633,112,Lost customers
1635,543,Loyal
1636,332,Hibernating customers
1637,212,Hibernating customers
1638,413,Promising
1639,211,Hibernating customers
1640,332,Hibernating customers
1641,135,At Risk
1642,511,New Customers
1643,311,New Customers
1645,453,Potential Loyalist
1646,333,Potential Loyalist
1647,131,Lost customers
1649,444,Loyal
1650,441,Potential Loyalist
1651,513,Promising
1652,334,Need Attention
1653,111,Lost customers
1654,544,Champions
1655,215,Cannot Lose Them
1656,452,Potential Loyalist
1657,552,Potential Loyalist
1658,233,Hibernating customers
1659,432,Potential Loyalist
1660,542,Potential Loyalist
1661,131,Lost customers
1662,452,Potential Loyalist
1663,543,Loyal
1664,544,Champions
1665,352,Potential Loyalist
1666,335,Loyal
1667,333,Potential Loyalist
1669,454,Champions
1670,454,Champions
1671,312,About To Sleep
1672,231,About To Sleep
1672,231,Hibernating customers
1673,535,Need Attention
1674,215,Cannot Lose Them
1675,532,Potential Loyalist
1676,215,Cannot Lose Them
1677,115,Cannot Lose Them
1678,532,Potential Loyalist
1679,434,Need Attention
1680,241,About To Sleep
1680,241,Hibernating customers
1682,553,Potential Loyalist
1683,244,At Risk
1684,312,About To Sleep
1685,511,New Customers
1686,135,At Risk
1688,445,Champions
1689,112,Lost customers
1691,332,Hibernating customers
1692,134,At Risk
1693,445,Champions
1694,212,Hibernating customers
1695,335,Loyal
1697,532,Potential Loyalist
1700,454,Champions
1701,213,About To Sleep
1702,134,At Risk
1704,112,Lost customers
1706,453,Potential Loyalist
1707,542,Potential Loyalist
1708,434,Need Attention
1709,213,About To Sleep
1710,513,Promising
1711,511,New Customers
1712,233,Hibernating customers
1713,452,Potential Loyalist
1714,133,At Risk
1717,531,Potential Loyalist
1719,333,Potential Loyalist
1721,211,Hibernating customers
1722,115,Cannot Lose Them
1723,112,Lost customers
1724,343,Need Attention
1727,135,At Risk
1728,534,Need Attention
1729,344,Loyal
1730,342,Potential Loyalist
1731,512,New Customers
1732,412,New Customers
1733,543,Loyal
1734,111,Lost customers
1735,215,Cannot Lose Them
1736,133,At Risk
1737,344,Loyal
1738,312,About To Sleep
1740,512,New Customers
1742,414,Promising
1743,213,About To Sleep
1744,312,About To Sleep
1746,543,Loyal
1747,445,Champions
1748,534,Need Attention
1749,414,Promising
1750,111,Lost customers
1752,134,At Risk
1753,345,Loyal
1754,542,Potential Loyalist
1755,231,About To Sleep
1755,231,Hibernating customers
1757,332,Hibernating customers
1760,535,Need Attention
1761,411,New Customers
1762,313,Promising
1763,112,Lost customers
1764,111,Lost customers
1765,535,Need Attention
1766,212,Hibernating customers
1767,234,At Risk
1768,512,New Customers
1769,553,Potential Loyalist
1770,342,Potential Loyalist
1771,211,Hibernating customers
1772,544,Champions
1773,234,At Risk
1774,341,Potential Loyalist
1775,114,Cannot Lose Them
1778,114,Cannot Lose Them
1779,454,Champions
1780,511,New Customers
1782,441,Potential Loyalist
1783,411,New Customers
1784,314,Promising
1785,341,Potential Loyalist
1787,235,At Risk
1788,354,Loyal
1790,234,At Risk
1793,335,Loyal
1794,554,Champions
1796,332,Hibernating customers
1799,534,Need Attention
1800,444,Loyal
1801,413,Promising
1802,214,Cannot Lose Them
1803,212,Hibernating customers
1804,411,New Customers
1805,434,Need Attention
1806,533,Potential Loyalist
1807,442,Potential Loyalist
1809,113,Cannot Lose Them
1810,534,Need Attention
1811,231,About To Sleep
1811,231,Hibernating customers
1813,111,Lost customers
1814,352,Potential Loyalist
1815,432,Potential Loyalist
1816,232,Hibernating customers
1817,111,Lost customers
1819,112,Lost customers
1820,455,Champions
1821,212,Hibernating customers
1823,132,Hibernating customers
1824,413,Promising
1825,412,New Customers
1826,451,Potential Loyalist
1827,511,New Customers
1828,532,Potential Loyalist
1829,113,Cannot Lose Them
1830,334,Need Attention
1831,311,New Customers
1832,543,Loyal
1833,311,New Customers
1834,312,About To Sleep
1835,244,At Risk
1836,232,Hibernating customers
1837,552,Potential Loyalist
1839,434,Need Attention
1840,532,Potential Loyalist
1842,543,Loyal
1843,242,At Risk
1845,335,Loyal
1847,333,Potential Loyalist
1848,334,Need Attention
1849,312,About To Sleep
1850,534,Need Attention
1851,311,New Customers
1853,114,Cannot Lose Them
1854,111,Lost customers
1855,353,Potential Loyalist
1856,414,Promising
1857,413,Promising
1858,211,Hibernating customers
1859,211,Hibernating customers
1860,335,Loyal
1862,312,About To Sleep
1864,112,Lost customers
1865,332,Hibernating customers
1866,112,Lost customers
1867,433,Potential Loyalist
1868,514,Promising
1870,434,Need Attention
1871,342,Potential Loyalist
1872,412,New Customers
1873,214,Cannot Lose Them
1874,112,Lost customers
1875,113,Cannot Lose Them
1877,135,At Risk
1878,311,New Customers
1879,535,Need Attention
1880,435,Loyal
1881,242,At Risk
1882,233,Hibernating customers
1883,333,Potential Loyalist
1885,212,Hibernating customers
1886,534,Need Attention
1887,113,Cannot Lose Them
1888,133,At Risk
1889,214,Cannot Lose Them
1893,435,Loyal
1894,415,Promising
1897,343,Need Attention
1899,234,At Risk
1900,111,Lost customers
1901,115,Cannot Lose Them
1902,431,Potential Loyalist
1905,213,About To Sleep
1907,234,At Risk
1909,444,Loyal
1910,233,Hibernating customers
1912,111,Lost customers
1913,343,Need Attention
1915,111,Lost customers
1916,234,At Risk
1918,434,Need Attention
1920,315,Promising
1922,213,About To Sleep
1924,111,Lost customers
1926,435,Loyal
1927,211,Hibernating customers
1929,432,Potential Loyalist
1930,211,Hibernating customers
1932,113,Cannot Lose Them
1933,311,New Customers
1934,311,New Customers
1936,213,About To Sleep
1938,534,Need Attention
1939,232,Hibernating customers
1940,214,Cannot Lose Them
1941,434,Need Attention
1942,551,Potential Loyalist
1943,215,Cannot Lose Them
1944,313,Promising
1946,232,Hibernating customers
1947,433,Potential Loyalist
1949,235,At Risk
1950,345,Loyal
1951,212,Hibernating customers
1952,214,Cannot Lose Them
1953,251,About To Sleep
1953,251,Hibernating customers
1954,142,At Risk
1955,344,Loyal
1957,214,Cannot Lose Them
1958,312,About To Sleep
1959,441,Potential Loyalist
1960,311,New Customers
1961,312,About To Sleep
1962,452,Potential Loyalist
1964,445,Champions
1966,115,Cannot Lose Them
1968,413,Promising
1969,412,New Customers
1971,335,Loyal
1972,413,Promising
1973,544,Champions
1974,245,At Risk
1975,212,Hibernating customers
1976,331,About To Sleep
1977,411,New Customers
1978,433,Potential Loyalist
1979,332,Hibernating customers
1980,545,Champions
1981,112,Lost customers
1982,353,Potential Loyalist
1983,553,Potential Loyalist
1984,111,Lost customers
1986,334,Need Attention
1987,114,Cannot Lose Them
1989,533,Potential Loyalist
1990,214,Cannot Lose Them
1991,115,Cannot Lose Them
1992,434,Need Attention
1993,333,Potential Loyalist
1994,132,Hibernating customers
1995,213,About To Sleep
1996,533,Potential Loyalist
1998,345,Loyal
1999,555,Champions
2000,544,Champions
2001,334,Need Attention
2003,145,At Risk
2004,111,Lost customers
2006,345,Loyal
2007,314,Promising
2008,345,Loyal
2009,232,Hibernating customers
2010,212,Hibernating customers
2012,314,Promising
2013,253,At Risk
2015,533,Potential Loyalist
2016,411,New Customers
2017,554,Champions
2018,232,Hibernating customers
2019,535,Need Attention
2021,315,Promising
2022,533,Potential Loyalist
2023,211,Hibernating customers
2024,443,Need Attention
2025,532,Potential Loyalist
2026,332,Hibernating customers
2027,541,Potential Loyalist
2028,242,At Risk
2029,533,Potential Loyalist
2030,435,Loyal
2031,244,At Risk
2032,553,Potential Loyalist
2033,451,Potential Loyalist
2035,135,At Risk
2036,132,Hibernating customers
2037,145,At Risk
2038,115,Cannot Lose Them
2040,135,At Risk
2042,244,At Risk
2043,233,Hibernating customers
2044,332,Hibernating customers
2045,132,Hibernating customers
2046,555,Champions
2049,354,Loyal
2050,333,Potential Loyalist
2051,115,Cannot Lose Them
2052,515,Promising
2053,333,Potential Loyalist
2055,552,Potential Loyalist
2056,312,About To Sleep
2057,311,New Customers
2061,112,Lost customers
2062,312,About To Sleep
2063,412,New Customers
2064,435,Loyal
2065,235,At Risk
2066,542,Potential Loyalist
2069,112,Lost customers
2070,211,Hibernating customers
2071,431,Potential Loyalist
2072,233,Hibernating customers
2073,412,New Customers
2074,334,Need Attention
2075,455,Champions
2077,215,Cannot Lose Them
2078,415,Promising
2079,215,Cannot Lose Them
2080,131,Lost customers
2081,233,Hibernating customers
2082,311,New Customers
2083,312,About To Sleep
2084,234,At Risk
2085,515,Promising
2087,333,Potential Loyalist
2088,112,Lost customers
2091,243,At Risk
2092,133,At Risk
2094,445,Champions
2095,532,Potential Loyalist
2096,212,Hibernating customers
2098,214,Cannot Lose Them
2102,555,Champions
2103,555,Champions
2104,115,Cannot Lose Them
2105,411,New Customers
2106,111,Lost customers
2107,311,New Customers
2108,513,Promising
2109,114,Cannot Lose Them
2110,434,Need Attention
2111,534,Need Attention
2113,234,At Risk
2114,111,Lost customers
2115,112,Lost customers
2118,532,Potential Loyalist
2119,115,Cannot Lose Them
2120,252,At Risk
2123,544,Champions
2126,554,Champions
2127,143,At Risk
2128,344,Loyal
2129,114,Cannot Lose Them
2130,211,Hibernating customers
2131,114,Cannot Lose Them
2133,413,Promising
2135,241,About To Sleep
2135,241,Hibernating customers
2137,333,Potential Loyalist
2138,213,About To Sleep
2139,343,Need Attention
2140,331,About To Sleep
2143,215,Cannot Lose Them
2144,531,Potential Loyalist
2145,243,At Risk
2146,314,Promising
2147,114,Cannot Lose Them
2149,211,Hibernating customers
2150,115,Cannot Lose Them
2151,115,Cannot Lose Them
2152,442,Potential Loyalist
2153,434,Need Attention
2156,442,Potential Loyalist
2157,342,Potential Loyalist
2158,235,At Risk
2161,444,Loyal
2162,212,Hibernating customers
2168,444,Loyal
2169,412,New Customers
2170,515,Promising
2171,551,Potential Loyalist
2172,432,Potential Loyalist
2173,534,Need Attention
2174,112,Lost customers
2175,143,At Risk
2177,113,Cannot Lose Them
2179,113,Cannot Lose Them
2180,414,Promising
2181,533,Potential Loyalist
2182,245,At Risk
2183,111,Lost customers
2184,334,Need Attention
2185,311,New Customers
2186,213,About To Sleep
2187,513,Promising
2188,111,Lost customers
2189,532,Potential Loyalist
2190,553,Potential Loyalist
2191,132,Hibernating customers
2192,431,Potential Loyalist
2193,312,About To Sleep
2194,211,Hibernating customers
2195,213,About To Sleep
2196,335,Loyal
2198,231,About To Sleep
2198,231,Hibernating customers
2199,541,Potential Loyalist
2200,133,At Risk
2201,352,Potential Loyalist
2203,511,New Customers
2204,335,Loyal
2205,235,At Risk
2207,114,Cannot Lose Them
2209,444,Loyal
2210,432,Potential Loyalist
2211,112,Lost customers
2212,444,Loyal
2214,434,Need Attention
2216,514,Promising
2217,414,Promising
2218,231,About To Sleep
2218,231,Hibernating customers
2219,111,Lost customers
2220,131,Lost customers
2224,534,Need Attention
2225,315,Promising
2226,213,About To Sleep
2227,214,Cannot Lose Them
2229,211,Hibernating customers
2230,115,Cannot Lose Them
2231,551,Potential Loyalist
2232,442,Potential Loyalist
2233,231,About To Sleep
2233,231,Hibernating customers
2234,354,Loyal
2235,534,Need Attention
2236,513,Promising
2237,535,Need Attention
2239,211,Hibernating customers
2240,513,Promising
2242,532,Potential Loyalist
2243,334,Need Attention
2244,211,Hibernating customers
2246,333,Potential Loyalist
2247,534,Need Attention
2249,411,New Customers
2253,111,Lost customers
2255,333,Potential Loyalist
2257,333,Potential Loyalist
2258,545,Champions
2259,213,About To Sleep
2260,535,Need Attention
2261,212,Hibernating customers
2262,114,Cannot Lose Them
2263,111,Lost customers
2264,212,Hibernating customers
2265,432,Potential Loyalist
2266,245,At Risk
2268,113,Cannot Lose Them
2269,334,Need Attention
2270,511,New Customers
2271,413,Promising
2272,231,About To Sleep
2272,231,Hibernating customers
2274,511,New Customers
2275,411,New Customers
2276,331,About To Sleep
2278,552,Potential Loyalist
2279,445,Champions
2280,432,Potential Loyalist
2282,131,Lost customers
2283,554,Champions
2284,331,About To Sleep
2285,213,About To Sleep
2287,552,Potential Loyalist
2288,332,Hibernating customers
2290,314,Promising
2291,541,Potential Loyalist
2292,432,Potential Loyalist
2294,541,Potential Loyalist
2295,515,Promising
2296,331,About To Sleep
2297,343,Need Attention
2298,243,At Risk
2299,552,Potential Loyalist
2300,115,Cannot Lose Them
2301,414,Promising
2302,531,Potential Loyalist
2305,313,Promising
2307,215,Cannot Lose Them
2309,531,Potential Loyalist
2310,311,New Customers
2311,455,Champions
2312,342,Potential Loyalist
2313,131,Lost customers
2314,542,Potential Loyalist
2315,534,Need Attention
2316,111,Lost customers
2317,334,Need Attention
2318,245,At Risk
2320,513,Promising
2321,342,Potential Loyalist
2322,553,Potential Loyalist
2323,215,Cannot Lose Them
2324,132,Hibernating customers
2325,542,Potential Loyalist
2326,434,Need Attention
2327,315,Promising
2328,552,Potential Loyalist
2330,312,About To Sleep
